year,district,DBN,school_name,enrollment,avg_grade_8_english_proficiency,avg_grade_8_math_proficiency,%_ELL,%_disability,%_self_contained,economic_need_index,%_temp_housing,%_HRA_eligible,%_asian,%_black,%_hispanic,%_white,student_attendance_rate,%_chronically_absent
2016,17,17K524,International High School at Prospect Heights,417,1.85,1.98,0.866,0.070,0.002,0.897,0.213,0.384,0.153,0.266,0.470,0.101,0.878,0.325
2016,17,17K528,The High School for Global Citizenship,231,2.46,2.16,0.160,0.173,0.013,0.681,0.126,0.424,0.026,0.810,0.130,0.030,0.879,0.332
2016,17,17K531,"School for Human Rights, The",303,2.52,2.23,0.036,0.175,0.007,0.659,0.096,0.436,0.007,0.881,0.096,0.007,0.893,0.275
2016,17,17K533,School for Democracy and Leadership,245,2.39,2.20,0.053,0.241,0.024,0.667,0.188,0.429,0.004,0.898,0.057,0.020,0.767,0.584
2016,17,17K537,High School for Youth and Community Development at,394,2.43,2.13,0.081,0.254,0.010,0.690,0.152,0.490,0.015,0.820,0.109,0.036,0.873,0.337
2016,17,17K539,High School for Service & Learning at Erasmus,412,2.46,2.18,0.107,0.201,0.002,0.669,0.073,0.437,0.039,0.794,0.104,0.027,0.842,0.351
2016,17,17K543,"Science, Technology and Research Early College Hig",332,3.27,3.21,0.000,0.051,0.000,0.510,0.021,0.346,0.039,0.880,0.051,0.009,0.959,0.089
2016,17,17K546,High School for Public Service: Heroes of Tomorrow,467,3.08,2.87,0.013,0.120,0.013,0.600,0.047,0.426,0.045,0.749,0.169,0.015,0.931,0.154
2016,17,17K547,Brooklyn Academy of Science and the Environment,427,2.47,2.23,0.068,0.183,0.028,0.670,0.105,0.489,0.044,0.815,0.108,0.019,0.900,0.267
2016,17,17K548,Brooklyn School for Music & Theatre,352,2.47,2.14,0.014,0.185,0.003,0.701,0.125,0.537,0.003,0.813,0.165,0.017,0.860,0.402
2016,17,17K590,Medgar Evers College Preparatory School,946,3.37,3.24,0.008,0.059,0.001,0.474,0.036,0.297,0.027,0.882,0.051,0.011,0.886,0.359
2016,17,17K600,Clara Barton High School,1358,2.60,2.31,0.085,0.181,0.085,0.630,0.085,0.447,0.012,0.886,0.066,0.010,0.899,0.259
2016,17,17K745,Brooklyn Institute for Liberal Arts,353,2.48,2.15,0.057,0.195,0.003,0.637,0.130,0.431,0.017,0.892,0.059,0.011,0.925,0.193
2016,17,17K751,Academy for Health Careers,362,2.55,2.30,0.050,0.160,0.058,0.735,0.149,0.555,0.025,0.829,0.099,0.014,0.834,0.505
2016,18,18K563,It Takes a Village Academy,608,2.62,2.37,0.138,0.127,0.002,0.668,0.072,0.368,0.008,0.895,0.059,0.010,0.915,0.181
2016,18,18K566,Brooklyn Generation School,234,2.43,2.11,0.064,0.244,0.004,0.622,0.094,0.457,0.013,0.863,0.094,0.000,0.889,0.227
2016,18,18K567,Brooklyn Theatre Arts High School,374,2.46,2.17,0.024,0.155,0.016,0.694,0.107,0.553,0.003,0.810,0.134,0.013,0.811,0.561
2016,18,18K569,Kurt Hahn Expeditionary Learning School,357,2.44,2.14,0.039,0.210,0.006,0.630,0.129,0.417,0.008,0.913,0.073,0.003,0.902,0.243
2016,18,18K576,Victory Collegiate High School,339,2.49,2.25,0.018,0.212,0.003,0.604,0.097,0.422,0.009,0.879,0.062,0.012,0.903,0.329
2016,18,18K589,Arts & Media Preparatory Academy,236,2.48,2.13,0.059,0.182,0.021,0.735,0.097,0.602,0.017,0.822,0.136,0.017,0.852,0.462
2016,18,18K617,High School for Innovation in Advertising and Medi,296,2.37,2.14,0.061,0.199,0.030,0.609,0.095,0.392,0.010,0.858,0.105,0.017,0.866,0.409
2016,18,18K629,Cultural Academy for the Arts and Sciences,354,2.41,2.20,0.065,0.243,0.003,0.598,0.110,0.381,0.006,0.876,0.102,0.008,0.877,0.346
2016,18,18K633,High School for Medical Professions,413,2.75,2.49,0.017,0.143,0.002,0.604,0.063,0.443,0.036,0.806,0.131,0.012,0.919,0.241
2016,18,18K637,Academy for Conservation and the Environment,293,2.48,2.23,0.089,0.195,0.007,0.667,0.119,0.481,0.038,0.829,0.102,0.027,0.827,0.525
2016,18,18K642,Urban Action Academy,293,2.38,2.12,0.109,0.225,0.051,0.641,0.130,0.430,0.020,0.792,0.113,0.048,0.804,0.539
2016,19,19K404,Academy for Young Writers,374,2.81,2.31,0.008,0.190,0.000,0.701,0.051,0.476,0.013,0.741,0.222,0.005,0.893,0.386
2016,19,19K409,East New York Family Academy,281,2.63,2.48,0.032,0.189,0.007,0.720,0.053,0.502,0.018,0.626,0.342,0.007,0.897,0.348
2016,19,19K422,Spring Creek Community School,79,2.45,2.20,0.051,0.253,0.000,0.739,0.089,0.430,0.000,0.709,0.241,0.000,0.910,0.286
2016,19,19K502,FDNY High School for Fire and Life Safety,334,2.34,2.09,0.054,0.260,0.042,0.762,0.120,0.584,0.012,0.701,0.263,0.015,0.814,0.480
2016,19,19K504,High School for Civil Rights,293,2.28,2.05,0.061,0.239,0.003,0.774,0.229,0.549,0.007,0.751,0.225,0.007,0.721,0.692
2016,19,19K507,Performing Arts and Technology High School,441,2.45,2.18,0.032,0.215,0.045,0.778,0.143,0.610,0.014,0.751,0.224,0.005,0.840,0.401
2016,19,19K510,World Academy for Total Community Health High Scho,251,2.40,2.13,0.096,0.183,0.008,0.774,0.135,0.566,0.040,0.737,0.187,0.012,0.825,0.508
2016,19,19K583,Multicultural High School,208,1.87,2.00,0.899,0.029,0.005,0.960,0.139,0.462,0.000,0.005,0.986,0.010,0.893,0.359
2016,19,19K615,Transit Tech Career and Technical Education High S,1023,2.43,2.26,0.050,0.255,0.056,0.712,0.088,0.544,0.055,0.626,0.283,0.017,0.851,0.340
2016,19,19K618,Academy of Innovative Technology,406,2.44,2.18,0.081,0.246,0.025,0.709,0.091,0.530,0.049,0.466,0.443,0.015,0.860,0.395
2016,19,19K639,Brooklyn Lab School,330,2.32,2.10,0.133,0.233,0.012,0.802,0.167,0.615,0.067,0.391,0.509,0.021,0.755,0.622
2016,19,19K659,Cypress Hills Collegiate Preparatory School,232,2.38,2.18,0.181,0.181,0.017,0.783,0.116,0.608,0.069,0.207,0.659,0.043,0.832,0.419
2016,19,19K660,W. H. Maxwell Career and Technical Education High,498,2.28,2.04,0.060,0.307,0.147,0.783,0.155,0.627,0.014,0.683,0.283,0.008,0.744,0.559
2016,19,19K683,"The School for Classics: An Academy of Thinkers, W",305,2.46,2.13,0.111,0.220,0.102,0.755,0.102,0.528,0.125,0.570,0.282,0.016,0.824,0.484
2016,19,19K764,The Urban Assembly School for Collaborative Health,154,2.52,2.27,0.149,0.156,0.013,0.760,0.123,0.494,0.104,0.461,0.325,0.045,0.870,0.396
2016,20,20K445,New Utrecht High School,3553,2.67,2.78,0.192,0.161,0.066,0.694,0.090,0.481,0.395,0.038,0.288,0.269,0.854,0.329
2016,20,20K485,High School of Telecommunication Arts and Technolo,1277,2.80,2.82,0.057,0.204,0.038,0.629,0.028,0.481,0.176,0.078,0.551,0.171,0.925,0.195
2016,20,20K490,Fort Hamilton High School,4408,2.89,2.92,0.152,0.145,0.054,0.646,0.082,0.438,0.281,0.047,0.302,0.345,0.905,0.231
2016,20,20K505,Franklin Delano Roosevelt High School,3177,2.56,2.52,0.322,0.141,0.078,0.769,0.161,0.462,0.385,0.117,0.303,0.189,0.881,0.257
2016,20,20K609,Urban Assembly School for Criminal Justice,327,2.87,2.61,0.089,0.153,0.000,0.724,0.058,0.535,0.477,0.196,0.174,0.144,0.910,0.295
2016,21,21K337,International High School at Lafayette,366,1.84,2.36,0.855,0.027,0.005,0.929,0.320,0.413,0.366,0.060,0.292,0.279,0.895,0.327
2016,21,21K344,Rachel Carson High School for Coastal Studies,562,2.73,2.50,0.103,0.199,0.004,0.621,0.052,0.441,0.112,0.219,0.228,0.425,0.855,0.417
2016,21,21K348,High School of Sports Management,262,2.38,2.26,0.031,0.210,0.011,0.725,0.134,0.546,0.038,0.668,0.195,0.065,0.774,0.631
2016,21,21K410,Abraham Lincoln High School,2108,2.62,2.45,0.145,0.165,0.074,0.702,0.075,0.477,0.162,0.400,0.234,0.189,0.848,0.374
2016,21,21K468,Kingsborough Early College School,349,3.14,3.09,0.006,0.172,0.000,0.566,0.017,0.358,0.063,0.215,0.252,0.458,0.909,0.271
2016,21,21K525,Edward R. Murrow High School,3885,2.98,2.95,0.069,0.180,0.058,0.531,0.036,0.382,0.257,0.225,0.211,0.279,0.909,0.211
2016,21,21K540,John Dewey High School,2225,2.65,2.68,0.192,0.133,0.042,0.702,0.126,0.453,0.333,0.313,0.208,0.129,0.867,0.230
2016,21,21K559,Life Academy High School for Film and Music,289,2.59,2.33,0.017,0.218,0.003,0.675,0.093,0.529,0.073,0.491,0.294,0.128,0.885,0.330
2016,21,21K572,Expeditionary Learning School for Community Leader,283,2.71,2.66,0.145,0.166,0.004,0.683,0.099,0.491,0.173,0.173,0.378,0.240,0.864,0.405
2016,21,21K620,William E. Grady Career and Technical Education Hi,549,2.38,2.18,0.066,0.339,0.129,0.669,0.113,0.503,0.042,0.679,0.186,0.077,0.837,0.397
2016,21,21K690,Brooklyn Studio Secondary School,663,2.78,2.62,0.118,0.187,0.036,0.638,0.033,0.445,0.172,0.041,0.275,0.507,0.881,0.366
2016,22,22K405,Midwood High School,3986,3.31,3.34,0.028,0.077,0.014,0.510,0.039,0.357,0.350,0.293,0.123,0.223,0.928,0.173
2016,22,22K425,James Madison High School,3250,2.92,2.83,0.104,0.143,0.040,0.552,0.056,0.370,0.202,0.177,0.178,0.438,0.927,0.151
2016,22,22K495,Sheepshead Bay High School,233,2.39,2.23,0.227,0.258,0.120,0.611,0.094,0.395,0.116,0.528,0.197,0.150,0.699,0.683
2016,22,22K535,Leon M. Goldstein High School for the Sciences,1047,3.60,3.69,0.007,0.138,0.000,0.373,0.022,0.232,0.216,0.094,0.096,0.583,0.957,0.076
2016,22,22K555,Brooklyn College Academy,596,3.35,3.18,0.002,0.082,0.005,0.454,0.034,0.290,0.072,0.681,0.109,0.047,0.959,0.101
2016,22,22K611,Origins High School,333,2.63,2.45,0.153,0.147,0.006,0.690,0.099,0.441,0.141,0.387,0.216,0.249,0.870,0.385
2016,23,23K493,Brooklyn Collegiate: A College Board School,307,2.39,2.14,0.013,0.248,0.023,0.709,0.130,0.524,0.010,0.863,0.114,0.003,0.863,0.398
2016,23,23K514,Frederick Douglass Academy VII High School,252,2.32,2.07,0.032,0.286,0.004,0.720,0.179,0.500,0.004,0.889,0.099,0.004,0.807,0.547
2016,23,23K644,Eagle Academy for Young Men II,339,2.43,2.11,0.012,0.218,0.000,0.682,0.083,0.472,0.003,0.879,0.097,0.009,0.905,0.255
2016,23,23K697,Teachers Preparatory High School,299,2.48,2.22,0.023,0.261,0.094,0.732,0.117,0.545,0.007,0.786,0.181,0.007,0.806,0.500
2016,24,24Q236,International High School for Health Sciences,232,2.24,2.33,0.767,0.026,0.009,0.933,0.315,0.142,0.216,0.047,0.634,0.095,0.900,0.278
2016,24,24Q264,Academy of Finance and Enterprise,514,2.97,3.02,0.047,0.117,0.000,0.544,0.035,0.362,0.233,0.076,0.519,0.152,0.923,0.204
2016,24,24Q267,High School of Applied Communication,407,2.68,2.60,0.069,0.155,0.037,0.524,0.032,0.356,0.155,0.106,0.565,0.130,0.877,0.326
2016,24,24Q293,Civic Leadership Academy,467,2.80,2.66,0.060,0.165,0.021,0.632,0.051,0.478,0.092,0.062,0.700,0.062,0.907,0.269
2016,24,24Q296,Pan American International High School,380,1.87,1.95,0.829,0.042,0.000,0.871,0.174,0.263,0.003,0.000,0.997,0.000,0.912,0.263
2016,24,24Q299,Bard High School Early College Queens,600,3.92,4.05,0.000,0.015,0.000,0.330,0.020,0.183,0.342,0.112,0.165,0.347,0.973,0.035
2016,24,24Q455,Newtown High School,1961,2.53,2.43,0.230,0.130,0.005,0.657,0.071,0.361,0.230,0.098,0.617,0.046,0.879,0.285
2016,24,24Q485,Grover Cleveland High School,1731,2.55,2.41,0.186,0.173,0.053,0.658,0.084,0.430,0.096,0.055,0.645,0.189,0.843,0.444
2016,24,24Q520,Middle College High School at LaGuardia Community,513,2.67,2.61,0.014,0.156,0.000,0.598,0.023,0.458,0.090,0.051,0.780,0.074,0.932,0.200
2016,24,24Q530,International High School at LaGuardia Community C,518,2.03,2.43,0.606,0.017,0.000,0.797,0.180,0.403,0.347,0.019,0.492,0.137,0.921,0.198
2016,24,24Q550,High School for Arts and Business,823,2.77,2.67,0.068,0.156,0.000,0.612,0.045,0.470,0.097,0.091,0.770,0.038,0.913,0.252
2016,24,24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",513,2.83,2.83,0.045,0.133,0.000,0.528,0.023,0.402,0.193,0.051,0.645,0.103,0.895,0.266
2016,24,24Q585,Maspeth High School,1001,3.25,3.21,0.010,0.129,0.002,0.399,0.015,0.259,0.173,0.020,0.431,0.360,0.919,0.256
2016,24,24Q600,Queens Vocational and Technical High School,1575,2.79,2.78,0.039,0.146,0.045,0.583,0.042,0.434,0.112,0.056,0.757,0.072,0.905,0.248
2016,24,24Q610,Aviation Career & Technical Education High School,2148,3.08,3.27,0.019,0.110,0.047,0.534,0.037,0.381,0.316,0.056,0.478,0.111,0.958,0.078
2016,25,25Q240,Veritas Academy,410,2.78,2.67,0.073,0.173,0.078,0.533,0.041,0.346,0.176,0.137,0.524,0.122,0.901,0.278
2016,25,25Q241,Queens High School for Language Studies,297,2.73,2.86,0.333,0.067,0.000,0.731,0.084,0.340,0.616,0.098,0.249,0.020,0.951,0.130
2016,25,25Q252,"Queens School of Inquiry, The",317,3.21,3.05,0.006,0.123,0.000,0.452,0.009,0.290,0.360,0.183,0.218,0.196,0.941,0.154
2016,25,25Q263,Flushing International High School,442,1.94,2.50,0.828,0.016,0.002,0.876,0.095,0.251,0.566,0.023,0.382,0.020,0.904,0.273
2016,25,25Q281,East-West School of International Studies,361,2.93,3.09,0.072,0.122,0.014,0.545,0.047,0.374,0.593,0.136,0.213,0.044,0.898,0.264
2016,25,25Q285,World Journalism Preparatory: A College Board Scho,365,3.16,2.78,0.008,0.203,0.003,0.324,0.030,0.203,0.148,0.077,0.252,0.521,0.922,0.228
2016,25,25Q425,John Bowne High School,3566,2.62,2.54,0.170,0.144,0.059,0.612,0.051,0.409,0.274,0.188,0.469,0.050,0.860,0.351
2016,25,25Q460,Flushing High School,1812,2.58,2.40,0.204,0.142,0.036,0.634,0.070,0.387,0.186,0.221,0.545,0.035,0.857,0.390
2016,25,25Q525,Townsend Harris High School,1133,4.13,4.21,0.000,0.017,0.008,0.280,0.009,0.154,0.585,0.057,0.122,0.217,0.974,0.035
2016,25,25Q670,Robert F. Kennedy Community High School,720,2.62,2.59,0.114,0.169,0.004,0.593,0.038,0.424,0.336,0.111,0.367,0.167,0.917,0.241
2016,26,26Q315,Business Technology Early College High School,208,2.80,2.56,0.019,0.168,0.010,0.444,0.034,0.308,0.245,0.337,0.236,0.096,0.901,0.340
2016,26,26Q415,Benjamin N. Cardozo High School,3646,3.08,3.10,0.045,0.116,0.045,0.389,0.031,0.234,0.438,0.211,0.192,0.146,0.934,0.168
2016,26,26Q430,Francis Lewis High School,4289,3.14,3.26,0.096,0.130,0.054,0.452,0.033,0.270,0.543,0.069,0.227,0.153,0.917,0.203
2016,26,26Q435,Martin Van Buren High School,1544,2.54,2.31,0.097,0.120,0.044,0.527,0.067,0.318,0.280,0.499,0.137,0.041,0.856,0.408
2016,26,26Q495,Bayside High School,3306,3.05,3.06,0.044,0.154,0.039,0.389,0.033,0.235,0.417,0.128,0.267,0.181,0.921,0.222
2016,26,26Q566,"Queens High School of Teaching, Liberal Arts and t",1119,2.82,2.62,0.010,0.206,0.005,0.310,0.023,0.200,0.239,0.505,0.158,0.084,0.916,0.236
2016,27,27Q260,Frederick Douglass Academy VI High School,373,2.36,2.04,0.105,0.217,0.054,0.745,0.107,0.528,0.016,0.603,0.362,0.008,0.849,0.412
2016,27,27Q262,Channel View School for Research,498,2.78,2.51,0.020,0.147,0.000,0.555,0.064,0.386,0.072,0.490,0.287,0.137,0.887,0.337
2016,27,27Q302,"Queens High School for Information, Research, and",417,2.42,2.17,0.266,0.168,0.007,0.753,0.062,0.432,0.053,0.444,0.470,0.024,0.836,0.449
2016,27,27Q308,Robert H. Goddard High School of Communication Art,606,2.86,2.70,0.025,0.158,0.030,0.492,0.031,0.348,0.299,0.071,0.404,0.182,0.929,0.219
2016,27,27Q309,Academy of Medical Technology: A College Board Sch,402,2.53,2.20,0.090,0.157,0.002,0.711,0.060,0.493,0.070,0.450,0.425,0.035,0.846,0.496
2016,27,27Q314,Epic High School - South,175,2.58,2.30,0.051,0.166,0.051,0.572,0.063,0.417,0.251,0.371,0.280,0.034,0.850,0.514
2016,27,27Q323,Scholars' Academy,546,3.84,3.88,0.000,0.042,0.013,0.396,0.132,0.192,0.211,0.234,0.187,0.359,0.951,0.104
2016,27,27Q324,Rockaway Park High School for Environmental Sustai,365,2.45,2.14,0.047,0.238,0.014,0.694,0.088,0.545,0.047,0.425,0.332,0.132,0.783,0.589
2016,27,27Q334,Epic High School - North,178,2.72,2.50,0.045,0.107,0.011,0.536,0.034,0.360,0.202,0.219,0.410,0.045,0.915,0.272
2016,27,27Q351,Rockaway Collegiate High School,392,2.43,2.20,0.046,0.199,0.013,0.699,0.092,0.526,0.051,0.513,0.347,0.033,0.826,0.543
2016,27,27Q400,August Martin High School,459,2.39,2.12,0.044,0.205,0.013,0.607,0.133,0.436,0.087,0.745,0.126,0.004,0.811,0.511
2016,27,27Q475,Richmond Hill High School,1950,2.49,2.30,0.216,0.159,0.057,0.644,0.060,0.395,0.325,0.121,0.489,0.049,0.856,0.384
2016,27,27Q480,John Adams High School,2386,2.48,2.28,0.177,0.159,0.045,0.638,0.140,0.375,0.323,0.235,0.364,0.031,0.843,0.434
2016,27,27Q650,"High School for Construction Trades, Engineering a",973,3.11,3.18,0.008,0.127,0.002,0.436,0.015,0.296,0.340,0.097,0.341,0.139,0.941,0.142
2016,28,28Q157,J.H.S. 157 Stephen A. Halsey,99,2.61,2.68,0.172,0.293,0.192,0.399,0.020,0.283,0.162,0.222,0.293,0.303,0.922,0.290
2016,28,28Q167,Metropolitan Expeditionary Learning School,456,2.98,2.68,0.004,0.186,0.044,0.403,0.033,0.237,0.167,0.162,0.397,0.239,0.941,0.176
2016,28,28Q284,York Early College Academy,342,3.22,3.01,0.006,0.067,0.000,0.419,0.020,0.278,0.316,0.547,0.085,0.018,0.950,0.102
2016,28,28Q310,Queens Collegiate: A College Board School,412,2.68,2.40,0.114,0.146,0.034,0.555,0.061,0.335,0.267,0.529,0.146,0.036,0.887,0.330
2016,28,28Q325,Hillside Arts & Letters Academy,474,2.61,2.30,0.116,0.133,0.013,0.567,0.065,0.380,0.245,0.395,0.259,0.023,0.857,0.387
2016,28,28Q328,High School for Community Leadership,444,2.52,2.38,0.135,0.176,0.005,0.616,0.097,0.392,0.245,0.390,0.259,0.045,0.810,0.479
2016,28,28Q350,Jamaica Gateway to the Sciences,515,2.78,2.75,0.074,0.105,0.004,0.486,0.076,0.287,0.398,0.437,0.097,0.019,0.900,0.301
2016,28,28Q440,Forest Hills High School,3834,3.08,3.07,0.052,0.129,0.053,0.458,0.035,0.295,0.249,0.090,0.337,0.295,0.903,0.253
2016,28,28Q505,Hillcrest High School,3321,2.68,2.49,0.125,0.109,0.032,0.571,0.065,0.353,0.322,0.291,0.309,0.045,0.877,0.290
2016,28,28Q620,Thomas A. Edison Career and Technical Education Hi,2132,3.18,3.13,0.014,0.119,0.047,0.442,0.022,0.299,0.467,0.213,0.234,0.045,0.929,0.176
2016,28,28Q680,Queens Gateway to Health Sciences Secondary School,451,3.51,3.39,0.000,0.086,0.000,0.428,0.011,0.266,0.421,0.390,0.122,0.040,0.956,0.100
2016,28,28Q686,Queens Metropolitan High School,1060,2.86,2.67,0.024,0.158,0.034,0.423,0.028,0.275,0.106,0.043,0.456,0.377,0.915,0.234
2016,28,28Q687,Queens High School for the Sciences at York Colleg,434,3.99,4.17,0.000,0.000,0.000,0.304,0.021,0.168,0.765,0.051,0.104,0.069,0.967,0.044
2016,28,28Q690,High School for Law Enforcement and Public Safety,589,2.57,2.36,0.029,0.177,0.070,0.577,0.073,0.443,0.104,0.649,0.195,0.019,0.906,0.228
2016,28,28Q896,"Young Women's Leadership School, Queens",314,2.99,2.62,0.013,0.166,0.000,0.505,0.032,0.341,0.303,0.481,0.150,0.025,0.924,0.249
2016,29,29Q243,Institute for Health Professions at Cambria Height,285,2.61,2.33,0.046,0.119,0.007,0.515,0.074,0.323,0.081,0.733,0.102,0.028,0.886,0.331
2016,29,29Q248,Queens Preparatory Academy,485,2.51,2.22,0.025,0.157,0.014,0.499,0.097,0.322,0.039,0.814,0.091,0.012,0.837,0.390
2016,29,29Q259,Pathways College Preparatory School: A College Boa,367,2.54,2.23,0.041,0.155,0.003,0.390,0.046,0.248,0.027,0.883,0.068,0.014,0.905,0.202
2016,29,29Q265,Excelsior Preparatory High School,508,2.45,2.17,0.041,0.157,0.004,0.469,0.071,0.327,0.039,0.835,0.071,0.018,0.887,0.269
2016,29,29Q272,George Washington Carver High School for the Scien,499,2.65,2.41,0.030,0.148,0.000,0.480,0.074,0.333,0.090,0.770,0.112,0.008,0.905,0.266
2016,29,29Q283,Preparatory Academy for Writers: A College Board S,410,2.82,2.46,0.007,0.149,0.005,0.446,0.059,0.354,0.046,0.839,0.063,0.022,0.879,0.280
2016,29,29Q313,Benjamin Franklin High School for Finance & Inform,205,2.49,2.30,0.063,0.161,0.010,0.559,0.102,0.424,0.132,0.688,0.112,0.024,0.893,0.332
2016,29,29Q326,Cambria Heights Academy,405,2.53,2.17,0.049,0.185,0.010,0.467,0.054,0.336,0.062,0.770,0.099,0.010,0.845,0.365
2016,29,29Q327,Eagle Academy for Young Men III,245,2.52,2.18,0.000,0.261,0.078,0.415,0.024,0.306,0.012,0.841,0.057,0.033,0.865,0.457
2016,29,29Q492,"Mathematics, Science Research and Technology Magne",437,2.52,2.37,0.057,0.130,0.005,0.503,0.087,0.343,0.087,0.705,0.124,0.025,0.846,0.396
2016,29,29Q494,"Law, Government and Community Service High School",42,2.50,2.30,0.024,0.167,0.000,0.510,0.119,0.381,0.071,0.738,0.190,0.000,0.885,0.268
2016,29,29Q496,"Business, Computer Applications & Entrepreneurship",25,2.36,2.22,0.080,0.240,0.000,0.388,0.080,0.200,0.080,0.800,0.120,0.000,0.875,0.480
2016,29,29Q498,Humanities & Arts Magnet High School,477,2.54,2.22,0.046,0.157,0.008,0.524,0.067,0.382,0.044,0.803,0.126,0.015,0.894,0.317
2016,30,30Q258,Energy Tech High School,331,2.83,2.86,0.030,0.154,0.000,0.511,0.042,0.347,0.215,0.094,0.480,0.154,0.934,0.155
2016,30,30Q286,"Young Women's Leadership School, Astoria",316,3.08,2.85,0.032,0.079,0.003,0.559,0.025,0.380,0.354,0.047,0.396,0.203,0.939,0.181
2016,30,30Q301,Academy for Careers in Television and Film,545,2.95,2.67,0.017,0.198,0.004,0.432,0.011,0.288,0.062,0.158,0.536,0.204,0.942,0.150
2016,30,30Q445,William Cullen Bryant High School,2437,2.65,2.61,0.137,0.142,0.064,0.639,0.053,0.405,0.264,0.062,0.505,0.153,0.893,0.244
2016,30,30Q450,Long Island City High School,2077,2.59,2.48,0.117,0.171,0.011,0.641,0.066,0.451,0.166,0.132,0.612,0.070,0.829,0.442
2016,30,30Q501,Frank Sinatra School of the Arts High School,828,3.49,3.32,0.004,0.098,0.001,0.305,0.014,0.174,0.112,0.139,0.339,0.359,0.951,0.089
2016,30,30Q502,Information Technology High School,961,2.64,2.65,0.079,0.178,0.049,0.614,0.066,0.455,0.196,0.140,0.557,0.088,0.901,0.265
2016,30,30Q555,Newcomers High School,891,1.88,2.35,0.732,0.011,0.000,0.936,0.264,0.192,0.311,0.021,0.597,0.068,0.908,0.246
2016,30,30Q575,Academy of American Studies,890,3.25,3.26,0.027,0.098,0.001,0.436,0.017,0.283,0.288,0.078,0.334,0.291,0.932,0.161
2016,30,30Q580,Baccalaureate School for Global Education,300,3.91,3.94,0.003,0.013,0.003,0.254,0.000,0.143,0.423,0.020,0.183,0.340,0.951,0.090
2016,31,31R047,CSI High School for International Studies,495,3.25,3.10,0.006,0.158,0.002,0.283,0.008,0.170,0.111,0.065,0.200,0.533,0.944,0.134
2016,31,31R064,Gaynor McCown Expeditionary Learning School,450,2.95,2.68,0.002,0.227,0.020,0.287,0.011,0.169,0.038,0.124,0.182,0.629,0.904,0.252
2016,31,31R080,The Michael J. Petrides School,469,2.91,2.83,0.006,0.222,0.021,0.379,0.013,0.226,0.070,0.232,0.211,0.446,0.910,0.260
2016,31,31R440,New Dorp High School,2876,2.78,2.49,0.045,0.205,0.063,0.477,0.071,0.345,0.068,0.121,0.289,0.510,0.892,0.204
2016,31,31R445,Port Richmond High School,1493,2.61,2.32,0.057,0.260,0.112,0.610,0.063,0.440,0.066,0.265,0.447,0.212,0.855,0.349
2016,31,31R450,Curtis High School,2500,2.70,2.42,0.055,0.196,0.034,0.617,0.102,0.435,0.066,0.374,0.369,0.166,0.845,0.371
2016,31,31R455,Tottenville High School,3907,3.14,2.98,0.008,0.171,0.045,0.254,0.033,0.157,0.051,0.019,0.125,0.790,0.900,0.299
